Точка вылета создана в :20:06:33.46363: Задержка перед появлением стимула :1,146536:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
20:06:34.62351;6;-3,533167;0,6706886;7,65352;0;0
20:06:34.62450;6;-3,528359;0,6725732;7,641141;0;0
20:06:34.62450;6;-3,523552;0,6744578;7,628762;0;0
20:06:34.62550;6;-3,518745;0,6763425;7,616383;0;0
20:06:34.62550;6;-3,513938;0,6782271;7,604003;0;0
20:06:34.62650;6;-3,50913;0,6801118;7,591624;0;0
20:06:34.62650;6;-3,504323;0,6819964;7,579245;0;0
20:06:34.62753;6;-3,499516;0,683881;7,566866;0;0
20:06:34.62753;6;-3,494709;0,6857657;7,554487;0;0
20:06:34.62851;6;-3,489902;0,6876503;7,542108;0;0
20:06:34.63459;6;-3,485094;0,689535;7,529728;0;0
20:06:34.63550;6;-3,480287;0,6914196;7,517349;0;0
20:06:34.63550;6;-3,47548;0,6933042;7,50497;0;0
20:06:34.63650;6;-3,470673;0,6951889;7,492591;0;0
20:06:34.63650;6;-3,465865;0,6970735;7,480212;0;0
20:06:34.64650;6;-3,461058;0,6989582;7,467833;0;0
20:06:34.64750;6;-3,456251;0,7008428;7,455453;0;0
20:06:34.64750;6;-3,451444;0,7027274;7,443074;0;0
20:06:34.64850;6;-3,446636;0,7046121;7,430695;0;0
20:06:34.64850;6;-3,441829;0,7064967;7,418316;0;0
20:06:34.64850;6;-3,437022;0,7083814;7,405937;0;0
20:06:34.64950;6;-3,432215;0,710266;7,393558;0;0
20:06:34.64950;6;-3,427408;0,7121506;7,381178;0;0
20:06:34.64950;6;-3,4226;0,7140353;7,368799;0;0
20:06:34.65050;6;-3,417793;0,7159199;7,35642;0;0
20:06:34.65117;6;-3,412986;0,7178046;7,344041;0;0
20:06:34.65117;6;-3,408179;0,7196892;7,331662;0;0
20:06:34.65117;6;-3,403371;0,7215738;7,319283;0;0
20:06:34.65216;6;-3,398564;0,7234585;7,306903;0;0
20:06:34.65216;6;-3,393757;0,7253431;7,294524;0;0
20:06:34.65317;6;-3,38895;0,7272277;7,282145;0;0
20:06:34.65317;6;-3,384142;0,7291124;7,269766;0;0
20:06:34.65317;6;-3,379335;0,730997;7,257387;0;0
20:06:34.65416;6;-3,374528;0,7328817;7,245008;0;0
20:06:34.65416;6;-3,369721;0,7347663;7,232628;0;0
20:06:34.65516;6;-3,364913;0,7366509;7,220249;0;0
20:06:34.65516;6;-3,360106;0,7385356;7,20787;0;0
20:06:34.65516;6;-3,355299;0,7404202;7,195491;0;0
20:06:34.66016;6;-3,350492;0,7423049;7,183112;0;0
20:06:34.66016;6;-3,345685;0,7441895;7,170732;0;0
20:06:34.66116;6;-3,340877;0,7460741;7,158353;0;0
20:06:34.66116;6;-3,33607;0,7479588;7,145974;0;0
20:06:34.66217;6;-3,331263;0,7498434;7,133595;0;0
20:06:34.66217;6;-3,326456;0,7517281;7,121216;0;0
20:06:34.66316;6;-3,321648;0,7536127;7,108837;0;0
20:06:34.66316;6;-3,316841;0,7554973;7,096457;0;0
20:06:34.66316;6;-3,312034;0,757382;7,084078;0;0
20:06:34.66416;6;-3,307227;0,7592666;7,071699;0;0
20:06:34.66416;6;-3,302419;0,7611513;7,05932;0;0
20:06:34.66416;6;-3,297612;0,7630359;7,046941;0;0
20:06:34.66516;6;-3,292805;0,7649205;7,034562;0;0
20:06:34.66516;6;-3,287998;0,7668052;7,022182;0;0
20:06:34.67016;6;-3,28319;0,7686898;7,009803;0;0
20:06:34.67116;6;-3,278383;0,7705745;6,997424;0;0
20:06:34.67116;6;-3,273576;0,7724591;6,985045;0;0
20:06:34.67216;6;-3,268769;0,7743437;6,972666;0;0
20:06:34.67216;6;-3,263962;0,7762284;6,960287;0;0
20:06:34.67216;6;-3,259154;0,778113;6,947907;0;0
20:06:34.67316;6;-3,254347;0,7799976;6,935528;0;0
20:06:34.67316;6;-3,24954;0,7818823;6,923149;0;0
20:06:34.67416;6;-3,244733;0,7837669;6,91077;0;0
20:06:34.67416;6;-3,239925;0,7856516;6,898391;0;0
20:06:34.68816;6;-3,235118;0,7875362;6,886012;0;0
20:06:34.68816;6;-3,230311;0,7894208;6,873632;0;0
20:06:34.68916;6;-3,225504;0,7913055;6,861253;0;0
20:06:34.69017;6;-3,220696;0,7931901;6,848874;0;0
20:06:34.69017;6;-3,215889;0,7950748;6,836495;0;0
20:06:34.69017;6;-3,211082;0,7969594;6,824116;0;0
20:06:34.69116;6;-3,206275;0,798844;6,811737;0;0
20:06:34.69116;6;-3,201468;0,8007287;6,799357;0;0
20:06:34.69216;6;-3,19666;0,8026133;6,786978;0;0
20:06:34.69216;6;-3,191853;0,804498;6,774599;0;0
20:06:34.69216;6;-3,187046;0,8063826;6,76222;0;0
20:06:34.69316;6;-3,182239;0,8082672;6,749841;0;0
20:06:34.69316;6;-3,177431;0,8101519;6,737462;0;0
20:06:34.69416;6;-3,172624;0,8120365;6,725082;0;0
20:06:34.69416;6;-3,167817;0,8139212;6,712703;0;0
20:06:34.69516;6;-3,16301;0,8158058;6,700324;0;0
20:06:34.69516;6;-3,158202;0,8176904;6,687945;0;0
20:06:34.69616;6;-3,153395;0,8195751;6,675566;0;0
20:06:34.70016;6;-3,148588;0,8214597;6,663187;0;0
20:06:34.70016;6;-3,143781;0,8233443;6,650807;0;0
20:06:34.70116;6;-3,138973;0,825229;6,638428;0;0
20:06:34.70116;6;-3,134166;0,8271136;6,626049;0;0
20:06:34.70216;6;-3,129359;0,8289983;6,61367;0;0
20:06:34.70216;6;-3,124552;0,8308829;6,601291;0;0
20:06:34.70316;6;-3,119745;0,8327675;6,588912;0;0
20:06:34.70316;6;-3,114937;0,8346522;6,576532;0;0
20:06:34.70416;6;-3,11013;0,8365368;6,564153;0;0
20:06:34.70416;6;-3,105323;0,8384215;6,551774;0;0
20:06:34.70416;6;-3,100516;0,8403061;6,539395;0;0
20:06:34.70519;6;-3,095708;0,8421907;6,527016;0;0
20:06:34.71516;6;-3,090901;0,8440754;6,514637;0;0
20:06:34.71616;6;-3,086094;0,84596;6,502257;0;0
20:06:34.71616;6;-3,081287;0,8478447;6,489878;0;0
20:06:34.71716;6;-3,076479;0,8497293;6,477499;0;0
20:06:34.71716;6;-3,071672;0,8516139;6,46512;0;0
