Точка вылета создана в :12:29:18.12972: Задержка перед появлением стимула :1,024458:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w;Is_false_stimul;Is_catched
12:29:19.16772;6;0,5931211;0,2209844;6,151921;0;0;0;1;0;Is_catched
12:29:19.16772;6;0,5948879;0,2227953;6,133134;0;0;0;1;0;Is_catched
12:29:19.16872;6;0,5966548;0,2245964;6,114347;0;0;0;1;0;Is_catched
12:29:19.16872;6;0,5984216;0,2263877;6,09556;0;0;0;1;0;Is_catched
12:29:19.16972;6;0,6001885;0,2281691;6,076773;0;0;0;1;0;Is_catched
12:29:19.16972;6;0,6019554;0,2299408;6,057986;0;0;0;1;0;Is_catched
12:29:19.16972;6;0,6037222;0,2317027;6,039199;0;0;0;1;0;Is_catched
12:29:19.17573;6;0,6054891;0,2334547;6,020412;0;0;0;1;0;Is_catched
12:29:19.17672;6;0,6072559;0,2351969;6,001626;0;0;0;1;0;Is_catched
12:29:19.17672;6;0,6090228;0,2369294;5,982839;0;0;0;1;0;Is_catched
12:29:19.17772;6;0,6107897;0,238652;5,964052;0;0;0;1;0;Is_catched
12:29:19.17772;6;0,6125565;0,2403648;5,945265;0;0;0;1;0;Is_catched
12:29:19.17872;6;0,6143234;0,2420678;5,926478;0;0;0;1;0;Is_catched
12:29:19.18272;6;0,6160902;0,243761;5,907691;0;0;0;1;0;Is_catched
12:29:19.18372;6;0,6178571;0,2454443;5,888904;0;0;0;1;0;Is_catched
12:29:19.18372;6;0,619624;0,2471179;5,870117;0;0;0;1;0;Is_catched
12:29:19.18472;6;0,6213908;0,2487817;5,85133;0;0;0;1;0;Is_catched
12:29:19.18472;6;0,6231577;0,2504356;5,832543;0;0;0;1;0;Is_catched
12:29:19.18472;6;0,6249245;0,2520797;5,813756;0;0;0;1;0;Is_catched
12:29:19.18572;6;0,6266914;0,2537141;5,79497;0;0;0;1;0;Is_catched
12:29:19.18572;6;0,6284583;0,2553386;5,776183;0;0;0;1;0;Is_catched
12:29:19.18572;6;0,6302251;0,2569533;5,757396;0;0;0;1;0;Is_catched
12:29:19.18672;6;0,631992;0,2585582;5,738609;0;0;0;1;0;Is_catched
12:29:19.18672;6;0,6337588;0,2601532;5,719822;0;0;0;1;0;Is_catched
12:29:19.18672;6;0,6355257;0,2617385;5,701035;0;0;0;1;0;Is_catched
12:29:19.18772;6;0,6372926;0,263314;5,682248;0;0;0;1;0;Is_catched
12:29:19.18772;6;0,6390594;0,2648796;5,663461;0;0;0;1;0;Is_catched
12:29:19.18772;6;0,6408263;0,2664355;5,644674;0;0;0;1;0;Is_catched
12:29:19.18872;6;0,6425931;0,2679815;5,625887;0;0;0;1;0;Is_catched
12:29:19.19272;6;0,64436;0,2695177;5,6071;0;0;0;1;0;Is_catched
12:29:19.19372;6;0,6461269;0,2710441;5,588314;0;0;0;1;0;Is_catched
12:29:19.19372;6;0,6478937;0,2725607;5,569527;0;0;0;1;0;Is_catched
12:29:19.19472;6;0,6496606;0,2740676;5,55074;0;0;0;1;0;Is_catched
12:29:19.19472;6;0,6514274;0,2755645;5,531953;0;0;0;1;0;Is_catched
12:29:19.19472;6;0,6531943;0,2770517;5,513166;0;0;0;1;0;Is_catched
12:29:19.19572;6;0,6549612;0,278529;5,494379;0;0;0;1;0;Is_catched
12:29:19.19572;6;0,656728;0,2799966;5,475592;0;0;0;1;0;Is_catched
12:29:19.19572;6;0,6584949;0,2814544;5,456805;0;0;0;1;0;Is_catched
12:29:19.19672;6;0,6602618;0,2829023;5,438018;0;0;0;1;0;Is_catched
12:29:19.20972;6;0,6620286;0,2843404;5,419231;0;0;0;1;0;Is_catched
12:29:19.21072;6;0,6637955;0,2857687;5,400445;0;0;0;1;0;Is_catched
12:29:19.21072;6;0,6655623;0,2871872;5,381658;0;0;0;1;0;Is_catched
12:29:19.21072;6;0,6673292;0,2885959;5,362871;0;0;0;1;0;Is_catched
12:29:19.21172;6;0,6690961;0,2899948;5,344084;0;0;0;1;0;Is_catched
12:29:19.21172;6;0,6708629;0,2913839;5,325297;0;0;0;1;0;Is_catched
12:29:19.21172;6;0,6726298;0,2927631;5,30651;0;0;0;1;0;Is_catched
12:29:19.21272;6;0,6743966;0,2941326;5,287723;0;0;0;1;0;Is_catched
12:29:19.21272;6;0,6761635;0,2954922;5,268936;0;0;0;1;0;Is_catched
12:29:19.21372;6;0,6779304;0,2968421;5,250149;0;0;0;1;0;Is_catched
12:29:19.21372;6;0,6796972;0,2981821;5,231362;0;0;0;1;0;Is_catched
12:29:19.21372;6;0,6814641;0,2995123;5,212575;0;0;0;1;0;Is_catched
12:29:19.21472;6;0,6832309;0,3008327;5,193789;0;0;0;1;0;Is_catched
12:29:19.21472;6;0,6849978;0,3021433;5,175002;0;0;0;1;0;Is_catched
12:29:19.21472;6;0,6867647;0,3034441;5,156215;0;0;0;1;0;Is_catched
12:29:19.21572;6;0,6885315;0,3047351;5,137428;0;0;0;1;0;Is_catched
12:29:19.21572;6;0,6902984;0,3060162;5,118641;0;0;0;1;0;Is_catched
12:29:19.22072;6;0,6920652;0,3072876;5,099854;0;0;0;1;0;Is_catched
12:29:19.22072;6;0,6938321;0,3085491;5,081067;0;0;0;1;0;Is_catched
12:29:19.22172;6;0,695599;0,3098009;5,06228;0;0;0;1;0;Is_catched
12:29:19.22172;6;0,6973658;0,3110428;5,043493;0;0;0;1;0;Is_catched
12:29:19.22272;6;0,6991327;0,3122749;5,024706;0;0;0;1;0;Is_catched
12:29:19.22272;6;0,7008995;0,3134972;5,005919;0;0;0;1;0;Is_catched
12:29:19.22372;6;0,7026664;0,3147097;4,987133;0;0;0;1;0;Is_catched
12:29:19.22372;6;0,7044333;0,3159124;4,968346;0;0;0;1;0;Is_catched
12:29:19.22472;6;0,7062001;0,3171053;4,949559;0;0;0;1;0;Is_catched
12:29:19.22472;6;0,707967;0,3182883;4,930772;0;0;0;1;0;Is_catched
12:29:19.23772;6;0,7097338;0,3194616;4,911985;0;0;0;1;0;Is_catched
12:29:19.23772;6;0,7115007;0,320625;4,893198;0;0;0;1;0;Is_catched
12:29:19.23872;6;0,7132676;0,3217787;4,874411;0;0;0;1;0;Is_catched
12:29:19.23872;6;0,7150344;0,3229225;4,855624;0;0;0;1;0;Is_catched
12:29:19.23972;6;0,7168013;0,3240565;4,836837;0;0;0;1;0;Is_catched
