Point`s of stimul`s start time :21:12:39.59166: Delay before stimul appears :1,032972:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
21:12:40.64566;-1,152542;0,6833057;7,04999;0;0
21:12:40.64666;-1,151923;0,6831864;7,043698;0;0
21:12:40.64766;-1,151303;0,6830671;7,037406;0;0
21:12:40.64766;-1,150684;0,6829478;7,031115;0;0
21:12:40.64866;-1,150064;0,6828284;7,024823;0;0
21:12:40.64966;-1,149445;0,6827091;7,018531;0;0
21:12:40.64966;-1,148825;0,6825898;7,012239;0;0
21:12:40.65066;-1,148206;0,6824704;7,005947;0;0
21:12:40.65066;-1,147586;0,6823511;6,999655;0;0
21:12:40.65066;-1,146966;0,6822318;6,993363;0;0
21:12:40.65166;-1,146347;0,6821125;6,987072;0;0
21:12:40.65166;-1,145727;0,6819931;6,98078;0;0
21:12:40.65766;-1,145108;0,6818738;6,974488;0;0
21:12:40.65866;-1,144488;0,6817545;6,968196;0;0
21:12:40.65866;-1,143869;0,6816351;6,961904;0;0
21:12:40.65966;-1,143249;0,6815158;6,955612;0;0
21:12:40.66566;-1,14263;0,6813965;6,94932;0;0
21:12:40.66666;-1,14201;0,6812772;6,943028;0;0
21:12:40.66666;-1,141391;0,6811578;6,936737;0;0
21:12:40.66766;-1,140771;0,6810385;6,930445;0;0
21:12:40.66766;-1,140152;0,6809192;6,924153;0;0
21:12:40.66766;-1,139532;0,6807998;6,917861;0;0
21:12:40.66866;-1,138913;0,6806805;6,911569;0;0
21:12:40.66866;-1,138293;0,6805612;6,905277;0;0
21:12:40.66966;-1,137673;0,6804419;6,898985;0;0
21:12:40.67066;-1,137054;0,6803225;6,892694;0;0
21:12:40.67066;-1,136434;0,6802032;6,886402;0;0
21:12:40.67166;-1,135815;0,6800839;6,88011;0;0
21:12:40.67166;-1,135195;0,6799645;6,873818;0;0
21:12:40.67266;-1,134576;0,6798452;6,867526;0;0
21:12:40.67266;-1,133956;0,6797259;6,861234;0;0
21:12:40.67366;-1,133337;0,6796066;6,854942;0;0
21:12:40.67366;-1,132717;0,6794872;6,84865;0;0
21:12:40.67366;-1,132098;0,6793679;6,842359;0;0
21:12:40.67466;-1,131478;0,6792486;6,836067;0;0
21:12:40.68066;-1,130859;0,6791292;6,829775;0;0
21:12:40.68166;-1,130239;0,6790099;6,823483;0;0
21:12:40.68166;-1,12962;0,6788906;6,817191;0;0
21:12:40.68166;-1,129;0,6787713;6,810899;0;0
21:12:40.68266;-1,128381;0,6786519;6,804607;0;0
21:12:40.68266;-1,127761;0,6785326;6,798316;0;0
21:12:40.68366;-1,127141;0,6784133;6,792024;0;0
21:12:40.68366;-1,126522;0,6782939;6,785732;0;0
21:12:40.68366;-1,125902;0,6781746;6,77944;0;0
21:12:40.68466;-1,125283;0,6780553;6,773148;0;0
21:12:40.68466;-1,124663;0,677936;6,766856;0;0
21:12:40.68566;-1,124044;0,6778166;6,760564;0;0
21:12:40.68566;-1,123424;0,6776973;6,754272;0;0
21:12:40.68566;-1,122805;0,677578;6,747981;0;0
21:12:40.68666;-1,122185;0,6774586;6,741689;0;0
21:12:40.69266;-1,121566;0,6773393;6,735397;0;0
21:12:40.69266;-1,120946;0,67722;6,729105;0;0
21:12:40.69366;-1,120327;0,6771007;6,722813;0;0
21:12:40.69366;-1,119707;0,6769813;6,716521;0;0
21:12:40.69466;-1,119088;0,676862;6,710229;0;0
21:12:40.69566;-1,118468;0,6767427;6,703938;0;0
21:12:40.69566;-1,117849;0,6766233;6,697646;0;0
21:12:40.69666;-1,117229;0,676504;6,691354;0;0
21:12:40.69766;-1,116609;0,6763847;6,685062;0;0
21:12:40.69766;-1,11599;0,6762654;6,67877;0;0
21:12:40.69866;-1,11537;0,676146;6,672478;0;0
21:12:40.69866;-1,114751;0,6760267;6,666186;0;0
21:12:40.70466;-1,114131;0,6759074;6,659894;0;0
21:12:40.70466;-1,113512;0,675788;6,653603;0;0
21:12:40.70566;-1,112892;0,6756687;6,647311;0;0
21:12:40.70566;-1,112273;0,6755494;6,641019;0;0
21:12:40.70666;-1,111653;0,6754301;6,634727;0;0
21:12:40.70666;-1,111034;0,6753107;6,628435;0;0
21:12:40.70666;-1,110414;0,6751914;6,622143;0;0
21:12:40.70766;-1,109795;0,6750721;6,615851;0;0
21:12:40.70766;-1,109175;0,6749527;6,60956;0;0
21:12:40.70766;-1,108556;0,6748334;6,603268;0;0
21:12:40.70866;-1,107936;0,6747141;6,596976;0;0
21:12:40.71966;-1,107316;0,6745948;6,590684;0;0
21:12:40.71966;-1,106697;0,6744754;6,584392;0;0
21:12:40.72066;-1,106077;0,6743561;6,5781;0;0
21:12:40.72066;-1,105458;0,6742368;6,571808;0;0
21:12:40.72166;-1,104838;0,6741174;6,565516;0;0
21:12:40.72166;-1,104219;0,6739981;6,559225;0;0
21:12:40.72166;-1,103599;0,6738788;6,552933;0;0
21:12:40.72266;-1,10298;0,6737595;6,546641;0;0
21:12:40.72266;-1,10236;0,6736401;6,540349;0;0
21:12:40.72366;-1,101741;0,6735208;6,534057;0;0
21:12:40.72366;-1,101121;0,6734015;6,527765;0;0
21:12:40.72366;-1,100502;0,6732821;6,521473;0;0
21:12:40.72466;-1,099882;0,6731628;6,515182;0;0
21:12:40.72566;-1,099263;0,6730435;6,50889;0;0
21:12:40.72666;-1,098643;0,6729242;6,502598;0;0
21:12:40.72666;-1,098024;0,6728048;6,496306;0;0
21:12:40.73366;-1,097404;0,6726855;6,490014;0;0
21:12:40.73366;-1,096784;0,6725662;6,483722;0;0
21:12:40.73366;-1,096165;0,6724468;6,47743;0;0
21:12:40.73466;-1,095545;0,6723275;6,471138;0;0
21:12:40.73466;-1,094926;0,6722082;6,464847;0;0
21:12:40.73566;-1,094306;0,6720889;6,458555;0;0
21:12:40.73566;-1,093687;0,6719695;6,452263;0;0
21:12:40.73566;-1,093067;0,6718502;6,445971;0;0
21:12:40.73666;-1,092448;0,6717309;6,439679;0;0
21:12:40.73666;-1,091828;0,6716115;6,433387;0;0
21:12:40.73666;-1,091209;0,6714922;6,427095;0;0
21:12:40.73766;-1,090589;0,6713729;6,420804;0;0
21:12:40.73766;-1,08997;0,6712536;6,414512;0;0
21:12:40.73866;-1,08935;0,6711342;6,40822;0;0
21:12:40.74466;-1,088731;0,6710149;6,401928;0;0
21:12:40.74566;-1,088111;0,6708956;6,395636;0;0
21:12:40.74666;-1,087492;0,6707762;6,389344;0;0
21:12:40.74666;-1,086872;0,6706569;6,383052;0;0
21:12:40.74766;-1,086252;0,6705376;6,37676;0;0
21:12:40.74766;-1,085633;0,6704183;6,370469;0;0
21:12:40.74766;-1,085013;0,6702989;6,364177;0;0
21:12:40.74866;-1,084394;0,6701796;6,357885;0;0
21:12:40.74866;-1,083774;0,6700603;6,351593;0;0
21:12:40.74866;-1,083155;0,6699409;6,345301;0;0
21:12:40.74966;-1,082535;0,6698216;6,339009;0;0
21:12:40.74966;-1,081916;0,6697023;6,332717;0;0
21:12:40.76266;-1,081296;0,669583;6,326426;0;0
21:12:40.76266;-1,080677;0,6694636;6,320134;0;0
21:12:40.76366;-1,080057;0,6693443;6,313842;0;0
21:12:40.76366;-1,079438;0,669225;6,30755;0;0
21:12:40.76366;-1,078818;0,6691056;6,301258;0;0
21:12:40.76466;-1,078199;0,6689863;6,294966;0;0
21:12:40.76466;-1,077579;0,668867;6,288674;0;0
21:12:40.76566;-1,076959;0,6687477;6,282382;0;0
21:12:40.76566;-1,07634;0,6686283;6,276091;0;0
21:12:40.76666;-1,07572;0,668509;6,269799;0;0
21:12:40.76666;-1,075101;0,6683897;6,263507;0;0
21:12:40.76766;-1,074481;0,6682703;6,257215;0;0
21:12:40.76766;-1,073862;0,668151;6,250923;0;0
21:12:40.76766;-1,073242;0,6680317;6,244631;0;0
21:12:40.76866;-1,072623;0,6679124;6,238339;0;0
21:12:40.76866;-1,072003;0,667793;6,232048;0;0
21:12:40.76866;-1,071384;0,6676737;6,225756;0;0
21:12:40.77666;-1,070764;0,6675544;6,219464;0;0
21:12:40.77766;-1,070145;0,6674351;6,213172;0;0
21:12:40.77766;-1,069525;0,6673157;6,20688;0;0
21:12:40.77866;-1,068906;0,6671964;6,200588;0;0
21:12:40.77866;-1,068286;0,6670771;6,194296;0;0
