Точка вылета создана в :21:36:25.11247: Задержка перед появлением стимула :1,102772:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
21:36:26.23300;5;-0,3954639;0,3289101;8,534156;1;0
21:36:26.23300;5;-0,3953554;0,3299025;8,519206;1;0
21:36:26.23400;5;-0,395247;0,3308949;8,504256;1;0
21:36:26.23400;5;-0,3951385;0,3318874;8,489306;1;0
21:36:26.23400;5;-0,3950301;0,3328798;8,474357;1;0
21:36:26.23500;5;-0,3949216;0,3338723;8,459407;1;0
21:36:26.23500;5;-0,3948132;0,3348647;8,444457;1;0
21:36:26.23500;5;-0,3947047;0,3358572;8,429507;1;0
21:36:26.23600;5;-0,3945962;0,3368496;8,414557;1;0
21:36:26.23600;5;-0,3944878;0,3378421;8,399608;1;0
21:36:26.24200;5;-0,3943793;0,3388345;8,384658;1;0
21:36:26.24300;5;-0,3942709;0,339827;8,369708;1;0
21:36:26.24300;5;-0,3941624;0,3408194;8,354758;1;0
21:36:26.24400;5;-0,394054;0,3418119;8,339808;1;0
21:36:26.24900;5;-0,3939455;0,3428043;8,324859;1;0
21:36:26.24900;5;-0,3938371;0,3437968;8,309909;1;0
21:36:26.24900;5;-0,3937286;0,3447892;8,294959;1;0
21:36:26.25000;5;-0,3936202;0,3457817;8,280009;1;0
21:36:26.25000;5;-0,3935117;0,3467741;8,265059;1;0
21:36:26.25100;5;-0,3934033;0,3477665;8,25011;1;0
21:36:26.25100;5;-0,3932948;0,348759;8,23516;1;0
21:36:26.25200;5;-0,3931864;0,3497514;8,22021;1;0
21:36:26.25200;5;-0,3930779;0,3507439;8,20526;1;0
21:36:26.25200;5;-0,3929695;0,3517363;8,19031;1;0
21:36:26.25300;5;-0,392861;0,3527288;8,175361;1;0
21:36:26.25300;5;-0,3927526;0,3537212;8,160411;1;0
21:36:26.25400;5;-0,3926441;0,3547137;8,145461;1;0
21:36:26.25400;5;-0,3925357;0,3557061;8,130511;1;0
21:36:26.25400;5;-0,3924272;0,3566986;8,115561;1;0
21:36:26.25500;5;-0,3923188;0,357691;8,100612;1;0
21:36:26.25900;5;-0,3922103;0,3586835;8,085662;1;0
21:36:26.26000;5;-0,3921019;0,3596759;8,070712;1;0
21:36:26.26000;5;-0,3919934;0,3606684;8,055762;1;0
21:36:26.26000;5;-0,391885;0,3616608;8,040812;1;0
21:36:26.26100;5;-0,3917765;0,3626533;8,025863;1;0
21:36:26.26100;5;-0,3916681;0,3636457;8,010913;1;0
21:36:26.26100;5;-0,3915596;0,3646381;7,995963;1;0
21:36:26.26200;5;-0,3914512;0,3656306;7,981012;1;0
21:36:26.26200;5;-0,3913427;0,366623;7,966062;1;0
21:36:26.26200;5;-0,3912343;0,3676155;7,951112;1;0
21:36:26.26300;5;-0,3911258;0,3686079;7,936162;1;0
21:36:26.27600;5;-0,3910174;0,3696004;7,921211;1;0
21:36:26.27700;5;-0,3909089;0,3705928;7,906261;1;0
21:36:26.27700;5;-0,3908005;0,3715853;7,891311;1;0
21:36:26.27700;5;-0,390692;0,3725777;7,87636;1;0
21:36:26.27800;5;-0,3905836;0,3735702;7,86141;1;0
21:36:26.27800;5;-0,3904751;0,3745626;7,84646;1;0
21:36:26.27900;5;-0,3903667;0,3755551;7,83151;1;0
21:36:26.27900;5;-0,3902582;0,3765475;7,816559;1;0
21:36:26.28000;5;-0,3901498;0,37754;7,801609;1;0
21:36:26.28000;5;-0,3900413;0,3785324;7,786659;1;0
21:36:26.28100;5;-0,3899329;0,3795249;7,771708;1;0
21:36:26.28100;5;-0,3898244;0,3805173;7,756758;1;0
21:36:26.28100;5;-0,389716;0,3815098;7,741808;1;0
21:36:26.28200;5;-0,3896075;0,3825022;7,726858;1;0
21:36:26.28200;5;-0,3894991;0,3834946;7,711907;1;0
21:36:26.28200;5;-0,3893906;0,3844871;7,696957;1;0
21:36:26.28300;5;-0,3892822;0,3854795;7,682007;1;0
21:36:26.28700;5;-0,3891737;0,386472;7,667057;1;0
21:36:26.28700;5;-0,3890653;0,3874644;7,652106;1;0
21:36:26.28800;5;-0,3889568;0,3884569;7,637156;1;0
21:36:26.28800;5;-0,3888484;0,3894493;7,622206;1;0
21:36:26.28800;5;-0,3887399;0,3904418;7,607255;1;0
21:36:26.28900;5;-0,3886315;0,3914342;7,592305;1;0
21:36:26.28900;5;-0,388523;0,3924267;7,577355;1;0
21:36:26.28900;5;-0,3884146;0,3934191;7,562405;1;0
21:36:26.29000;5;-0,3883061;0,3944116;7,547454;1;0
21:36:26.29000;5;-0,3881977;0,395404;7,532504;1;0
21:36:26.30200;5;-0,3880892;0,3963965;7,517554;1;0
21:36:26.30300;5;-0,3879808;0,3973889;7,502604;1;0
21:36:26.30300;5;-0,3878723;0,3983814;7,487653;1;0
21:36:26.30300;5;-0,3877639;0,3993738;7,472703;1;0
21:36:26.30400;5;-0,3876554;0,4003662;7,457753;1;0
21:36:26.30400;5;-0,387547;0,4013587;7,442802;1;0
21:36:26.30400;5;-0,3874385;0,4023511;7,427852;1;0
21:36:26.30500;5;-0,3873301;0,4033436;7,412902;1;0
