Точка вылета создана в :21:36:17.96297: Задержка перед появлением стимула :1,148985:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
21:36:19.12796;3;1,715214;0,5658518;7,321844;0;0
21:36:19.12796;3;1,712014;0,5655944;7,309863;0;0
21:36:19.12897;3;1,708815;0,5653371;7,297881;0;0
21:36:19.12897;3;1,705616;0,5650797;7,2859;0;0
21:36:19.12996;3;1,702417;0,5648223;7,273918;0;0
21:36:19.12996;3;1,699217;0,5645649;7,261937;0;0
21:36:19.13096;3;1,696018;0,5643076;7,249955;0;0
21:36:19.13096;3;1,692819;0,5640502;7,237974;0;0
21:36:19.13197;3;1,68962;0,5637928;7,225992;0;0
21:36:19.13197;3;1,686421;0,5635355;7,214011;0;0
21:36:19.13297;3;1,683221;0,5632781;7,202029;0;0
21:36:19.69712;3;1,680022;0,5630207;7,190048;0;0
21:36:19.69712;3;1,676823;0,5627633;7,178066;0;0
21:36:19.71813;3;1,673624;0,562506;7,166085;0;0
21:36:19.71813;3;1,670424;0,5622486;7,154103;0;0
21:36:19.71912;3;1,667225;0,5619912;7,142122;0;0
21:36:19.71912;3;1,664026;0,5617338;7,13014;0;0
21:36:19.72012;3;1,660827;0,5614765;7,118159;0;0
21:36:19.72012;3;1,657628;0,5612191;7,106177;0;0
21:36:19.72012;3;1,654428;0,5609617;7,094196;0;0
21:36:19.72112;3;1,651229;0,5607044;7,082214;0;0
21:36:19.72112;3;1,64803;0,560447;7,070233;0;0
21:36:19.72212;3;1,644831;0,5601896;7,058251;0;0
21:36:19.72212;3;1,641631;0,5599322;7,04627;0;0
21:36:19.72312;3;1,638432;0,5596749;7,034288;0;0
21:36:19.72312;3;1,635233;0,5594175;7,022307;0;0
21:36:19.72412;3;1,632034;0,5591601;7,010325;0;0
21:36:19.72412;3;1,628835;0,5589027;6,998344;0;0
21:36:19.72512;3;1,625635;0,5586454;6,986362;0;0
21:36:19.72512;3;1,622436;0,558388;6,974381;0;0
21:36:19.72612;3;1,619237;0,5581306;6,962399;0;0
21:36:19.72612;3;1,616038;0,5578732;6,950418;0;0
21:36:19.72612;3;1,612839;0,5576159;6,938437;0;0
21:36:19.72712;3;1,609639;0,5573585;6,926455;0;0
21:36:19.72712;3;1,60644;0,5571011;6,914474;0;0
21:36:19.72812;3;1,603241;0,5568438;6,902492;0;0
21:36:19.72812;3;1,600042;0,5565864;6,890511;0;0
21:36:19.72812;3;1,596842;0,556329;6,878529;0;0
21:36:19.72912;3;1,593643;0,5560716;6,866548;0;0
21:36:19.72912;3;1,590444;0,5558143;6,854566;0;0
21:36:19.73012;3;1,587245;0,5555569;6,842585;0;0
21:36:19.73012;3;1,584046;0,5552995;6,830603;0;0
21:36:19.73112;3;1,580846;0,5550421;6,818622;0;0
21:36:19.73112;3;1,577647;0,5547848;6,80664;0;0
21:36:19.73112;3;1,574448;0,5545274;6,794659;0;0
21:36:19.73212;3;1,571249;0,55427;6,782677;0;0
21:36:19.73212;3;1,568049;0,5540127;6,770696;0;0
21:36:19.73312;3;1,56485;0,5537553;6,758714;0;0
21:36:19.73312;3;1,561651;0,5534979;6,746733;0;0
21:36:19.73312;3;1,558452;0,5532405;6,734751;0;0
21:36:19.73412;3;1,555253;0,5529832;6,72277;0;0
21:36:19.73412;3;1,552053;0,5527258;6,710788;0;0
21:36:19.73512;3;1,548854;0,5524684;6,698807;0;0
21:36:19.73512;3;1,545655;0,552211;6,686825;0;0
21:36:19.73512;3;1,542456;0,5519537;6,674844;0;0
21:36:19.73612;3;1,539256;0,5516963;6,662862;0;0
21:36:19.73612;3;1,536057;0,5514389;6,650881;0;0
21:36:19.73712;3;1,532858;0,5511816;6,638899;0;0
21:36:19.73712;3;1,529659;0,5509242;6,626918;0;0
21:36:19.73812;3;1,52646;0,5506668;6,614936;0;0
21:36:19.73812;3;1,52326;0,5504094;6,602955;0;0
21:36:19.73812;3;1,520061;0,5501521;6,590973;0;0
21:36:19.73912;3;1,516862;0,5498947;6,578992;0;0
21:36:19.73912;3;1,513663;0,5496373;6,56701;0;0
21:36:19.74012;3;1,510463;0,5493799;6,555029;0;0
21:36:19.74012;3;1,507264;0,5491226;6,543047;0;0
21:36:19.74012;3;1,504065;0,5488652;6,531066;0;0
21:36:19.74112;3;1,500866;0,5486078;6,519084;0;0
21:36:19.74112;3;1,497667;0,5483505;6,507103;0;0
21:36:19.74212;3;1,494467;0,5480931;6,495121;0;0
21:36:19.74212;3;1,491268;0,5478357;6,48314;0;0
21:36:19.74312;3;1,488069;0,5475783;6,471159;0;0
21:36:19.74312;3;1,48487;0,547321;6,459177;0;0
21:36:19.74312;3;1,48167;0,5470636;6,447196;0;0
21:36:19.74412;3;1,478471;0,5468062;6,435214;0;0
21:36:19.74412;3;1,475272;0,5465488;6,423233;0;0
21:36:19.74512;3;1,472073;0,5462915;6,411251;0;0
21:36:19.74512;3;1,468874;0,5460341;6,39927;0;0
21:36:19.74512;3;1,465674;0,5457767;6,387288;0;0
21:36:19.74612;3;1,462475;0,5455194;6,375307;0;0
21:36:19.74612;3;1,459276;0,545262;6,363325;0;0
21:36:19.74712;3;1,456077;0,5450046;6,351344;0;0
21:36:19.74712;3;1,452878;0,5447472;6,339362;0;0
21:36:19.74712;3;1,449678;0,5444899;6,327381;0;0
21:36:19.74812;3;1,446479;0,5442325;6,315399;0;0
21:36:19.74812;3;1,44328;0,5439751;6,303418;0;0
21:36:19.74912;3;1,440081;0,5437177;6,291436;0;0
21:36:19.74912;3;1,436881;0,5434604;6,279455;0;0
21:36:19.75012;3;1,433682;0,543203;6,267473;0;0
21:36:19.75012;3;1,430483;0,5429456;6,255492;0;0
21:36:19.75112;3;1,427284;0,5426883;6,24351;0;0
21:36:19.75112;3;1,424085;0,5424309;6,231529;0;0
21:36:19.75112;3;1,420885;0,5421735;6,219547;0;0
21:36:19.75213;3;1,417686;0,5419161;6,207566;0;0
21:36:19.75213;3;1,414487;0,5416588;6,195584;0;0
21:36:19.75312;3;1,411288;0,5414014;6,183603;0;0
21:36:19.75312;3;1,408088;0,541144;6,171621;0;0
21:36:19.75312;3;1,404889;0,5408866;6,15964;0;0
21:36:19.75412;3;1,40169;0,5406293;6,147658;0;0
21:36:19.75412;3;1,398491;0,5403719;6,135677;0;0
21:36:19.75512;3;1,395292;0,5401145;6,123695;0;0
21:36:19.75512;3;1,392092;0,5398571;6,111714;0;0
21:36:19.75512;3;1,388893;0,5395998;6,099732;0;0
21:36:19.75612;3;1,385694;0,5393424;6,087751;0;0
21:36:19.75612;3;1,382495;0,539085;6,075769;0;0
21:36:19.75612;3;1,379295;0,5388277;6,063788;0;0
21:36:19.75715;3;1,376096;0,5385703;6,051806;0;0
21:36:19.75715;3;1,372897;0,5383129;6,039825;0;0
21:36:19.75812;3;1,369698;0,5380555;6,027843;0;0
21:36:19.75812;3;1,366499;0,5377982;6,015862;0;0
21:36:19.75912;3;1,363299;0,5375408;6,003881;0;0
21:36:19.75912;3;1,3601;0,5372834;5,991899;0;0
21:36:19.75912;3;1,356901;0,537026;5,979918;0;0
21:36:19.76012;3;1,353702;0,5367687;5,967936;0;0
21:36:19.76012;3;1,350502;0,5365113;5,955955;0;0
21:36:19.76112;3;1,347303;0,5362539;5,943973;0;0
21:36:19.76112;3;1,344104;0,5359966;5,931992;0;0
21:36:19.76112;3;1,340905;0,5357392;5,92001;0;0
21:36:19.76212;3;1,337706;0,5354818;5,908029;0;0
21:36:19.76212;3;1,334506;0,5352244;5,896047;0;0
21:36:19.76312;3;1,331307;0,5349671;5,884066;0;0
21:36:19.76312;3;1,328108;0,5347097;5,872084;0;0
21:36:19.76312;3;1,324909;0,5344523;5,860103;0;0
21:36:19.76412;3;1,32171;0,5341949;5,848121;0;0
