Точка вылета создана в :21:36:32.44788: Задержка перед появлением стимула :1,009652:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
21:36:33.46799;7;0,5006142;0,6599975;6,198381;1;0
21:36:33.46899;7;0,500611;0,6602101;6,186929;1;0
21:36:33.46899;7;0,5006078;0,6604226;6,175476;1;0
21:36:33.46999;7;0,5006047;0,6606352;6,164023;1;0
21:36:33.47099;7;0,5006015;0,6608477;6,152571;1;0
21:36:33.47099;7;0,5005984;0,6610603;6,141118;1;0
21:36:33.47199;7;0,5005952;0,6612728;6,129665;1;0
21:36:33.47199;7;0,5005921;0,6614854;6,118213;1;0
21:36:33.47199;7;0,5005889;0,6616979;6,10676;1;0
21:36:33.47899;7;0,5005857;0,6619105;6,095307;1;0
21:36:33.48999;7;0,5005826;0,662123;6,083855;1;0
21:36:33.49199;7;0,5005794;0,6623356;6,072402;1;0
21:36:33.49199;7;0,5005763;0,6625481;6,060949;1;0
21:36:33.49299;7;0,5005731;0,6627607;6,049497;1;0
21:36:33.49399;7;0,5005699;0,6629732;6,038044;1;0
21:36:33.49399;7;0,5005668;0,6631858;6,026591;1;0
21:36:33.49499;7;0,5005636;0,6633983;6,015139;1;0
21:36:33.49499;7;0,5005605;0,6636109;6,003686;1;0
21:36:33.49599;7;0,5005573;0,6638234;5,992233;1;0
21:36:33.49599;7;0,5005541;0,664036;5,980781;1;0
21:36:33.50499;7;0,500551;0,6642485;5,969328;1;0
21:36:33.50499;7;0,5005478;0,6644611;5,957875;1;0
21:36:33.50599;7;0,5005447;0,6646736;5,946423;1;0
21:36:33.50599;7;0,5005415;0,6648862;5,93497;1;0
21:36:33.50699;7;0,5005383;0,6650987;5,923517;1;0
21:36:33.50699;7;0,5005352;0,6653113;5,912065;1;0
21:36:33.50799;7;0,500532;0,6655238;5,900612;1;0
21:36:33.50799;7;0,5005289;0,6657364;5,889159;1;0
21:36:33.50899;7;0,5005257;0,6659489;5,877707;1;0
21:36:33.50899;7;0,5005226;0,6661615;5,866254;1;0
21:36:33.50999;7;0,5005194;0,666374;5,854801;1;0
21:36:33.50999;7;0,5005162;0,6665866;5,843349;1;0
21:36:33.51099;7;0,5005131;0,6667991;5,831896;1;0
21:36:33.51099;7;0,5005099;0,6670117;5,820443;1;0
21:36:33.51199;7;0,5005068;0,6672242;5,80899;1;0
21:36:33.51199;7;0,5005036;0,6674368;5,797538;1;0
21:36:33.51299;7;0,5005004;0,6676493;5,786085;1;0
21:36:33.51299;7;0,5004973;0,6678619;5,774632;1;0
21:36:33.51299;7;0,5004941;0,6680744;5,76318;1;0
21:36:33.51399;7;0,500491;0,668287;5,751727;1;0
21:36:33.51399;7;0,5004878;0,6684995;5,740274;1;0
21:36:33.51499;7;0,5004846;0,6687121;5,728822;1;0
21:36:33.51499;7;0,5004815;0,6689246;5,717369;1;0
21:36:33.51599;7;0,5004783;0,6691372;5,705916;1;0
21:36:33.51599;7;0,5004752;0,6693497;5,694464;1;0
21:36:33.52199;7;0,500472;0,6695623;5,683011;1;0
21:36:33.52299;7;0,5004689;0,6697748;5,671558;1;0
21:36:33.52299;7;0,5004657;0,6699874;5,660106;1;0
21:36:33.52399;7;0,5004625;0,6701999;5,648653;1;0
21:36:33.52399;7;0,5004594;0,6704125;5,6372;1;0
21:36:33.52399;7;0,5004562;0,670625;5,625748;1;0
21:36:33.52499;7;0,5004531;0,6708376;5,614295;1;0
21:36:33.52499;7;0,5004499;0,6710501;5,602842;1;0
21:36:33.52499;7;0,5004467;0,6712627;5,59139;1;0
21:36:33.52599;7;0,5004436;0,6714752;5,579937;1;0
21:36:33.52599;7;0,5004404;0,6716878;5,568484;1;0
21:36:33.52699;7;0,5004373;0,6719003;5,557032;1;0
21:36:33.52699;7;0,5004341;0,6721129;5,545579;1;0
21:36:33.52699;7;0,5004309;0,6723254;5,534126;1;0
21:36:33.52799;7;0,5004278;0,672538;5,522674;1;0
21:36:33.52799;7;0,5004246;0,6727505;5,511221;1;0
21:36:33.52899;7;0,5004215;0,6729631;5,499768;1;0
21:36:33.52899;7;0,5004183;0,6731756;5,488316;1;0
21:36:33.53499;7;0,5004151;0,6733882;5,476863;1;0
21:36:33.53599;7;0,500412;0,6736007;5,46541;1;0
21:36:33.53599;7;0,5004088;0,6738133;5,453958;1;0
21:36:33.53699;7;0,5004057;0,6740258;5,442505;1;0
21:36:33.53699;7;0,5004025;0,6742384;5,431052;1;0
21:36:33.53799;7;0,5003994;0,6744509;5,4196;1;0
