Точка вылета создана в :21:17:11.81739: Задержка перед появлением стимула :1,016639:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w;Is_false_stimul;Is_catched
21:17:12.84638;1;0,3165042;0,7236145;6,02881;0;0;0;1;0;Is_catched
21:17:12.84638;1;0,316064;0,723649;6,027062;0;0;0;1;0;Is_catched
21:17:12.84738;1;0,3156238;0,7236835;6,025315;0;0;0;1;0;Is_catched
21:17:12.84738;1;0,3151835;0,7237179;6,023567;0;0;0;1;0;Is_catched
21:17:12.84738;1;0,3147433;0,7237523;6,02182;0;0;0;1;0;Is_catched
21:17:12.84838;1;0,314303;0,7237865;6,020072;0;0;0;1;0;Is_catched
21:17:12.84838;1;0,3138628;0,7238206;6,018324;0;0;0;1;0;Is_catched
21:17:12.85439;1;0,3134226;0,7238546;6,016577;0;0;0;1;0;Is_catched
21:17:12.85538;1;0,3129823;0,7238885;6,014829;0;0;0;1;0;Is_catched
21:17:12.85538;1;0,3125421;0,7239223;6,013082;0;0;0;1;0;Is_catched
21:17:12.85538;1;0,3121018;0,723956;6,011334;0;0;0;1;0;Is_catched
21:17:12.85638;1;0,3116616;0,7239897;6,009586;0;0;0;1;0;Is_catched
21:17:12.85638;1;0,3112214;0,7240232;6,007839;0;0;0;1;0;Is_catched
21:17:12.85638;1;0,3107811;0,7240566;6,006091;0;0;0;1;0;Is_catched
21:17:12.85738;1;0,3103409;0,7240899;6,004344;0;0;0;1;0;Is_catched
21:17:12.85738;1;0,3099006;0,7241231;6,002596;0;0;0;1;0;Is_catched
21:17:12.85738;1;0,3094604;0,7241563;6,000848;0;0;0;1;0;Is_catched
21:17:12.85838;1;0,3090202;0,7241893;5,999101;0;0;0;1;0;Is_catched
21:17:12.85838;1;0,3085799;0,7242222;5,997353;0;0;0;1;0;Is_catched
21:17:12.85838;1;0,3081397;0,7242551;5,995605;0;0;0;1;0;Is_catched
21:17:12.85938;1;0,3076994;0,7242878;5,993858;0;0;0;1;0;Is_catched
21:17:12.85938;1;0,3072592;0,7243205;5,99211;0;0;0;1;0;Is_catched
21:17:12.85938;1;0,306819;0,724353;5,990363;0;0;0;1;0;Is_catched
21:17:12.86038;1;0,3063787;0,7243854;5,988615;0;0;0;1;0;Is_catched
21:17:12.86038;1;0,3059385;0,7244178;5,986867;0;0;0;1;0;Is_catched
21:17:12.86038;1;0,3054982;0,7244501;5,98512;0;0;0;1;0;Is_catched
21:17:12.86138;1;0,305058;0,7244822;5,983372;0;0;0;1;0;Is_catched
21:17:12.86138;1;0,3046178;0,7245142;5,981625;0;0;0;1;0;Is_catched
21:17:12.86238;1;0,3041775;0,7245462;5,979877;0;0;0;1;0;Is_catched
21:17:12.86238;1;0,3037373;0,724578;5,978129;0;0;0;1;0;Is_catched
21:17:12.86238;1;0,303297;0,7246098;5,976382;0;0;0;1;0;Is_catched
21:17:12.86338;1;0,3028568;0,7246414;5,974634;0;0;0;1;0;Is_catched
21:17:12.86338;1;0,3024166;0,724673;5,972887;0;0;0;1;0;Is_catched
21:17:12.86338;1;0,3019763;0,7247044;5,971139;0;0;0;1;0;Is_catched
21:17:12.86438;1;0,3015361;0,7247358;5,969391;0;0;0;1;0;Is_catched
21:17:12.86438;1;0,3010958;0,7247671;5,967644;0;0;0;1;0;Is_catched
21:17:12.86438;1;0,3006556;0,7247983;5,965896;0;0;0;1;0;Is_catched
21:17:12.86538;1;0,3002154;0,7248293;5,964149;0;0;0;1;0;Is_catched
21:17:12.86538;1;0,2997751;0,7248603;5,962401;0;0;0;1;0;Is_catched
21:17:12.86538;1;0,2993349;0,7248912;5,960653;0;0;0;1;0;Is_catched
21:17:12.86639;1;0,2988946;0,7249219;5,958906;0;0;0;1;0;Is_catched
21:17:12.86639;1;0,2984544;0,7249526;5,957158;0;0;0;1;0;Is_catched
21:17:12.86738;1;0,2980142;0,7249832;5,95541;0;0;0;1;0;Is_catched
21:17:12.86738;1;0,2975739;0,7250137;5,953663;0;0;0;1;0;Is_catched
21:17:12.86738;1;0,2971337;0,7250441;5,951915;0;0;0;1;0;Is_catched
21:17:12.86838;1;0,2966934;0,7250744;5,950168;0;0;0;1;0;Is_catched
21:17:12.86838;1;0,2962532;0,7251045;5,94842;0;0;0;1;0;Is_catched
21:17:12.86838;1;0,295813;0,7251346;5,946672;0;0;0;1;0;Is_catched
