19:46:51.94408;0;1,334809;0,4806938;8,069313;1;0
19:46:51.94506;0;1,333327;0,4830544;8,055737;1;0
19:46:51.94607;0;1,331844;0,485415;8,04216;1;0
19:46:51.94607;0;1,330361;0,4877755;8,028584;1;0
19:46:51.94706;0;1,328879;0,4901361;8,015007;1;0
19:46:51.94706;0;1,327396;0,4924966;8,001431;1;0
19:46:51.94706;0;1,325914;0,4948572;7,987854;1;0
19:46:51.94806;0;1,324431;0,4972177;7,974277;1;0
19:46:51.94806;0;1,322948;0,4995783;7,960701;1;0
19:46:51.94906;0;1,321466;0,5019388;7,947124;1;0
19:46:51.94906;0;1,319983;0,5042993;7,933548;1;0
19:46:51.95406;0;1,318501;0,5066599;7,919971;1;0
19:46:51.95506;0;1,317018;0,5090204;7,906395;1;0
19:46:51.95608;0;1,315535;0,5113809;7,892818;1;0
19:46:51.95608;0;1,314053;0,5137414;7,879242;1;0
19:46:51.95806;0;1,31257;0,516102;7,865665;1;0
19:46:51.95806;0;1,311088;0,5184625;7,852089;1;0
19:46:51.95806;0;1,309605;0,520823;7,838512;1;0
19:46:51.95906;0;1,308122;0,5231835;7,824936;1;0
19:46:51.95906;0;1,30664;0,525544;7,811359;1;0
19:46:51.96006;0;1,305157;0,5279046;7,797783;1;0
19:46:51.96006;0;1,303675;0,5302651;7,784206;1;0
19:46:51.96106;0;1,302192;0,5326256;7,77063;1;0
19:46:51.96106;0;1,300709;0,5349861;7,757053;1;0
19:46:51.96106;0;1,299227;0,5373467;7,743477;1;0
19:46:51.96206;0;1,297744;0,5397072;7,7299;1;0
19:46:51.96206;0;1,296262;0,5420677;7,716324;1;0
19:46:51.96806;0;1,294779;0,5444282;7,702747;1;0
19:46:51.96806;0;1,293296;0,5467888;7,689171;1;0
19:46:51.96906;0;1,291814;0,5491493;7,675594;1;0
19:46:51.96906;0;1,290331;0,5515098;7,662018;1;0
19:46:51.97006;0;1,288849;0,5538703;7,648441;1;0
19:46:51.97006;0;1,287366;0,5562308;7,634865;1;0
19:46:51.97106;0;1,285883;0,5585914;7,621288;1;0
19:46:51.97106;0;1,284401;0,5609519;7,607712;1;0
19:46:51.97206;0;1,282918;0,5633124;7,594135;1;0
19:46:51.97206;0;1,281435;0,5656729;7,580559;1;0
19:46:51.97206;0;1,279953;0,5680335;7,566982;1;0
19:46:51.97306;0;1,27847;0,570394;7,553406;1;0
19:46:51.97306;0;1,276988;0,5727545;7,539829;1;0
19:46:51.97406;0;1,275505;0,575115;7,526253;1;0
19:46:51.97907;0;1,274022;0,5774755;7,512676;1;0
19:46:51.98006;0;1,27254;0,5798361;7,4991;1;0
19:46:51.98006;0;1,271057;0,5821966;7,485523;1;0
19:46:51.98108;0;1,269575;0,5845571;7,471947;1;0
19:46:51.98108;0;1,268092;0,5869176;7,45837;1;0
19:46:51.98206;0;1,266609;0,5892782;7,444794;1;0
19:46:51.98206;0;1,265127;0,5916387;7,431217;1;0
19:46:51.98306;0;1,263644;0,5939992;7,417641;1;0
19:46:51.98306;0;1,262162;0,5963597;7,404064;1;0
19:46:51.98306;0;1,260679;0,5987203;7,390488;1;0
19:46:51.98406;0;1,259196;0,6010808;7,376911;1;0
19:46:51.99608;0;1,257714;0,6034413;7,363335;1;0
19:46:51.99706;0;1,256231;0,6058018;7,349758;1;0
19:46:51.99706;0;1,254749;0,6081623;7,336182;1;0
19:46:51.99706;0;1,253266;0,6105229;7,322605;1;0
19:46:51.99806;0;1,251783;0,6128834;7,309029;1;0
19:46:51.99806;0;1,250301;0,6152439;7,295452;1;0
19:46:51.99906;0;1,248818;0,6176044;7,281876;1;0
19:46:51.99906;0;1,247336;0,619965;7,268299;1;0
19:46:52.00006;0;1,245853;0,6223255;7,254723;1;0
19:46:52.00006;0;1,24437;0,624686;7,241146;1;0
19:46:52.00006;0;1,242888;0,6270465;7,22757;1;0
19:46:52.00106;0;1,241405;0,629407;7,213993;1;0
19:46:52.00106;0;1,239923;0,6317676;7,200417;1;0
19:46:52.00206;0;1,23844;0,6341281;7,18684;1;0
19:46:52.00206;0;1,236957;0,6364886;7,173264;1;0
19:46:52.00206;0;1,235475;0,6388491;7,159687;1;0
19:46:52.00306;0;1,233992;0,6412097;7,146111;1;0
19:46:52.00806;0;1,232509;0,6435702;7,132534;1;0
19:46:52.00906;0;1,231027;0,6459307;7,118958;1;0
19:46:52.00906;0;1,229544;0,6482912;7,105381;1;0
19:46:52.01006;0;1,228062;0,6506518;7,091805;1;0
19:46:52.01006;0;1,226579;0,6530123;7,078228;1;0
19:46:52.01106;0;1,225096;0,6553728;7,064651;1;0
19:46:52.01106;0;1,223614;0,6577333;7,051075;1;0
19:46:52.01106;0;1,222131;0,6600938;7,037498;1;0
19:46:52.01206;0;1,220649;0,6624544;7,023922;1;0
19:46:52.01206;0;1,219166;0,6648149;7,010345;1;0
19:46:52.01306;0;1,217683;0,6671754;6,996769;1;0
19:46:52.01306;0;1,216201;0,6695359;6,983192;1;0
19:46:52.02308;0;1,214718;0,6718965;6,969616;1;0
19:46:52.02406;0;1,213236;0,674257;6,956039;1;0
19:46:52.02406;0;1,211753;0,6766175;6,942463;1;0
19:46:52.02506;0;1,21027;0,678978;6,928886;1;0
19:46:52.02506;0;1,208788;0,6813385;6,91531;1;0
19:46:52.02606;0;1,207305;0,6836991;6,901733;1;0
19:46:52.02606;0;1,205823;0,6860596;6,888157;1;0
19:46:52.02606;0;1,20434;0,6884201;6,87458;1;0
19:46:52.02706;0;1,202857;0,6907806;6,861004;1;0
19:46:52.02706;0;1,201375;0,6931412;6,847427;1;0
19:46:52.02806;0;1,199892;0,6955017;6,833851;1;0
19:46:52.02806;0;1,19841;0,6978622;6,820274;1;0
19:46:52.02806;0;1,196927;0,7002227;6,806698;1;0
19:46:52.02906;0;1,195444;0,7025833;6,793121;1;0
19:46:52.02906;0;1,193962;0,7049438;6,779545;1;0
19:46:52.03406;0;1,192479;0,7073043;6,765968;1;0
19:46:52.03406;0;1,190997;0,7096648;6,752392;1;0
19:46:52.03506;0;1,189514;0,7120253;6,738815;1;0
19:46:52.03506;0;1,188031;0,7143859;6,725239;1;0
19:46:52.03506;0;1,186549;0,7167464;6,711662;1;0
19:46:52.03606;0;1,185066;0,7191069;6,698086;1;0
19:46:52.03606;0;1,183583;0,7214675;6,684509;1;0
19:46:52.03706;0;1,182101;0,723828;6,670933;1;0
19:46:52.03706;0;1,180618;0,7261885;6,657356;1;0
19:46:52.03706;0;1,179136;0,728549;6,64378;1;0
19:46:52.03806;0;1,177653;0,7309096;6,630203;1;0
19:46:52.05306;0;1,17617;0,73327;6,616627;1;0
19:46:52.05406;0;1,174688;0,7356306;6,60305;1;0
19:46:52.05406;0;1,173205;0,7379911;6,589474;1;0
19:46:52.05506;0;1,171723;0,7403517;6,575897;1;0
19:46:52.05506;0;1,17024;0,7427121;6,562321;1;0
19:46:52.05506;0;1,168757;0,7450727;6,548744;1;0
19:46:52.05606;0;1,167275;0,7474332;6,535168;1;0
19:46:52.05606;0;1,165792;0,7497938;6,521591;1;0
19:46:52.05606;0;1,16431;0,7521542;6,508015;1;0
19:46:52.05706;0;1,162827;0,7545148;6,494438;1;0
19:46:52.05706;0;1,161344;0,7568753;6,480862;1;0
19:46:52.05806;0;1,159862;0,7592359;6,467285;1;0
19:46:52.05806;0;1,158379;0,7615963;6,453709;1;0
19:46:52.05806;0;1,156897;0,7639568;6,440132;1;0
19:46:52.05906;0;1,155414;0,7663174;6,426556;1;0
19:46:52.05906;0;1,153931;0,7686779;6,412979;1;0
19:46:52.05906;0;1,152449;0,7710384;6,399403;1;0
19:46:52.06006;0;1,150966;0,7733989;6,385826;1;0
19:46:52.06006;0;1,149484;0,7757595;6,37225;1;0
19:46:52.06406;0;1,148001;0,77812;6,358673;1;0
19:46:52.06506;0;1,146518;0,7804805;6,345097;1;0
19:46:52.06506;0;1,145036;0,782841;6,33152;1;0
19:46:52.06506;0;1,143553;0,7852015;6,317944;1;0
19:46:52.06606;0;1,142071;0,7875621;6,304367;1;0
19:46:52.06606;0;1,140588;0,7899226;6,290791;1;0
19:46:52.06606;0;1,139105;0,7922831;6,277214;1;0
19:46:52.06706;0;1,137623;0,7946436;6,263638;1;0
19:46:52.06706;0;1,13614;0,7970042;6,250061;1;0
19:46:52.06806;0;1,134658;0,7993647;6,236485;1;0
19:46:52.07608;0;1,133175;0,8017252;6,222908;1;0
19:46:52.08059;0;1,131692;0,8040857;6,209332;1;0
19:46:52.08059;0;1,13021;0,8064463;6,195755;1;0
19:46:52.08159;0;1,128727;0,8088068;6,182178;1;0
19:46:52.08159;0;1,127244;0,8111673;6,168602;1;0
