Точка вылета создана в :20:27:01.84109: Задержка перед появлением стимула :1,067791:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
20:27:02.92309;2;0,8181146;0,375804;8,795809;0;0
20:27:02.92409;2;0,815354;0,3802418;8,715954;0;0
20:27:02.92409;2;0,8125935;0,3846797;8,636099;0;0
20:27:02.92509;2;0,8098329;0,3891176;8,556244;0;0
20:27:02.92509;2;0,8070723;0,3935554;8,476389;0;0
20:27:02.92509;2;0,8043117;0,3979933;8,396534;0;0
20:27:02.92609;2;0,8015511;0,4024312;8,316679;0;0
20:27:02.92609;2;0,7987905;0,406869;8,236824;0;0
20:27:02.92609;2;0,7960299;0,4113069;8,156969;0;0
20:27:02.92709;2;0,7932693;0,4157448;8,077114;0;0
20:27:02.93309;2;0,7905087;0,4201826;7,997259;0;0
20:27:02.93309;2;0,7877482;0,4246205;7,917404;0;0
20:27:02.93409;2;0,7849876;0,4290583;7,837549;0;0
20:27:02.93409;2;0,782227;0,4334962;7,757694;0;0
20:27:02.93909;2;0,7794664;0,4379341;7,677839;0;0
20:27:02.94009;2;0,7767058;0,4423719;7,597984;0;0
20:27:02.94009;2;0,7739452;0,4468098;7,518129;0;0
20:27:02.94009;2;0,7711846;0,4512477;7,438274;0;0
20:27:02.94109;2;0,768424;0,4556855;7,358419;0;0
20:27:02.94109;2;0,7656634;0,4601234;7,278564;0;0
20:27:02.94209;2;0,7629029;0,4645613;7,198709;0;0
20:27:02.94209;2;0,7601423;0,4689991;7,118855;0;0
20:27:02.94309;2;0,7573817;0,473437;7,039;0;0
20:27:02.94309;2;0,7546211;0,4778748;6,959145;0;0
20:27:02.94309;2;0,7518605;0,4823127;6,87929;0;0
20:27:02.94409;2;0,7490999;0,4867506;6,799435;0;0
20:27:02.94409;2;0,7463393;0,4911884;6,71958;0;0
20:27:02.94409;2;0,7435787;0,4956263;6,639725;0;0
20:27:02.94509;2;0,7408181;0,5000641;6,55987;0;0
20:27:02.94509;2;0,7380576;0,504502;6,480015;0;0
20:27:02.95009;2;0,735297;0,5089399;6,40016;0;0
20:27:02.95009;2;0,7325364;0,5133777;6,320305;0;0
20:27:02.95109;2;0,7297758;0,5178156;6,24045;0;0
20:27:02.95109;2;0,7270152;0,5222535;6,160595;0;0
20:27:02.95109;2;0,7242546;0,5266913;6,08074;0;0
20:27:02.95209;2;0,721494;0,5311292;6,000885;0;0
20:27:02.95209;2;0,7187334;0,535567;5,92103;0;0
20:27:02.95309;2;0,7159728;0,5400049;5,841175;0;0
20:27:02.95309;2;0,7132123;0,5444428;5,76132;0;0
20:27:02.95309;2;0,7104517;0,5488806;5,681465;0;0
20:27:02.95409;2;0,7076911;0,5533185;5,60161;0;0
20:27:02.96809;2;0,7049305;0,5577564;5,521755;0;0
20:27:02.96909;2;0,7021699;0,5621942;5,4419;0;0
20:27:02.96909;2;0,6994093;0,5666321;5,362045;0;0
20:27:02.97009;2;0,6966487;0,57107;5,28219;0;0
20:27:02.97109;2;0,6938881;0,5755078;5,202335;0;0
20:27:02.97109;2;0,6911275;0,5799457;5,12248;0;0
20:27:02.97209;2;0,6883669;0,5843835;5,042625;0;0
20:27:02.97209;2;0,6856064;0,5888214;4,96277;0;0
20:27:02.97309;2;0,6828458;0,5932593;4,882915;0;0
20:27:02.97309;2;0,6800852;0,5976971;4,803061;0;0
20:27:02.97409;2;0,6773246;0,602135;4,723206;0;0
20:27:02.97409;2;0,674564;0,6065729;4,643351;0;0
20:27:02.97509;2;0,6718034;0,6110107;4,563495;0;0
20:27:02.97609;2;0,6690428;0,6154486;4,48364;0;0
20:27:02.97609;2;0,6662822;0,6198865;4,403785;0;0
20:27:02.97709;2;0,6635216;0,6243243;4,323931;0;0
20:27:02.97709;2;0,6607611;0,6287622;4,244076;0;0
20:27:02.97809;2;0,6580005;0,6332;4,164221;0;0
20:27:02.98309;2;0,6552399;0,6376379;4,084365;0;0
20:27:02.98309;2;0,6524793;0,6420758;4,00451;0;0
20:27:02.98410;2;0,6497187;0,6465136;3,924655;0;0
20:27:02.98509;2;0,6469581;0,6509515;3,844801;0;0
20:27:02.98509;2;0,6441975;0,6553894;3,764947;0;0
20:27:02.98609;2;0,6414369;0,6598272;3,685092;0;0
20:27:02.98609;2;0,6386763;0,6642652;3,605237;0;0
20:27:02.98709;2;0,6359158;0,668703;3,525382;0;0
20:27:02.98709;2;0,6331552;0,6731409;3,445528;0;0
20:27:02.98809;2;0,6303946;0,6775787;3,365673;0;0
20:27:02.98809;2;0,627634;0,6820166;3,285818;0;0
20:27:02.98909;2;0,6248734;0,6864544;3,205963;0;0
20:27:02.98909;2;0,6221128;0,6908923;3,126109;0;0
20:27:02.99009;2;0,6193522;0,6953301;3,046254;0;0
20:27:02.99509;2;0,6165916;0,699768;2,966399;0;0
20:27:02.99609;2;0,613831;0,7042059;2,886545;0;0
20:27:02.99709;2;0,6110705;0,7086438;2,80669;0;0
20:27:02.99709;2;0,6083099;0,7130816;2,726835;0;0
20:27:02.99809;2;0,6055493;0,7175195;2,64698;0;0
20:27:02.99909;2;0,6027887;0,7219573;2,567125;0;0
20:27:02.99909;2;0,6000281;0,7263952;2,487271;0;0
20:27:03.00009;2;0,5972675;0,7308331;2,407416;0;0
20:27:03.00109;2;0,5945069;0,7352709;2,327561;0;0
20:27:03.00109;2;0,5917463;0,7397088;2,247706;0;0
20:27:03.00209;2;0,5889857;0,7441466;2,167852;0;0
20:27:03.00309;2;0,5862252;0,7485845;2,087997;0;0
20:27:03.00309;2;0,5834646;0,7530224;2,008142;0;0
20:27:03.00909;2;0,580704;0,7574602;1,928288;0;0
20:27:03.01009;2;0,5779434;0,7618982;1,848433;0;0
20:27:03.01009;2;0,5751828;0,766336;1,768578;0;0
20:27:03.01109;2;0,5724221;0,7707739;1,688723;0;0
20:27:03.01209;2;0,5696616;0,7752117;1,608869;0;0
20:27:03.01309;2;0,566901;0,7796496;1,529015;0;0
20:27:03.01409;2;0,5641404;0,7840874;1,449159;0;0
20:27:03.01409;2;0,5613798;0,7885253;1,369304;0;0
20:27:03.01509;2;0,5586193;0,7929631;1,28945;0;0
20:27:03.01509;2;0,5558587;0,797401;1,209595;0;0
20:27:03.01609;2;0,5530981;0,8018389;1,12974;0;0
20:27:03.01709;2;0,5503375;0,8062768;1,049885;0;0
20:27:03.01709;2;0,5475769;0,8107146;0,9700303;0;0
20:27:03.01809;2;0,5448163;0,8151525;0,8901763;0;0
20:27:03.02309;2;0,5420557;0,8195903;0,8103213;0;0
20:27:03.02409;2;0,5392951;0,8240283;0,7304659;0;0
20:27:03.02409;2;0,5365345;0,8284661;0,6506109;0;0
20:27:03.02509;2;0,5337739;0,832904;0,5707569;0;0
20:27:03.02609;2;0,5310134;0,8373418;0,4909019;0;0
20:27:03.02709;2;0,5282527;0,8417796;0,4110479;0;0
20:27:03.02709;2;0,5254922;0,8462175;0,3311939;0;0
20:27:03.02810;2;0,5227316;0,8506554;0,251339;0;0
