Точка вылета создана в :15:07:10.60270: Задержка перед появлением стимула :1,048798:
Timestamp;Stimul_number;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w;Is_false_stimul;Is_catched
15:07:11.66678;1;4,495626;0,4209504;6,23004;0;0;0;1;0;0
15:07:11.66776;1;4,48923;0,4233198;6,219505;0;0;0;1;0;0
15:07:11.66776;1;4,482834;0,4256794;6,208971;0;0;0;1;0;0
15:07:11.66876;1;4,476438;0,4280292;6,198436;0;0;0;1;0;0
15:07:11.66876;1;4,470041;0,4303691;6,187901;0;0;0;1;0;0
15:07:11.66876;1;4,463645;0,4326993;6,177366;0;0;0;1;0;0
15:07:11.66976;1;4,457249;0,4350196;6,166831;0;0;0;1;0;0
15:07:11.66976;1;4,450852;0,4373302;6,156297;0;0;0;1;0;0
15:07:11.67582;1;4,444456;0,4396309;6,145762;0;0;0;1;0;0
15:07:11.67676;1;4,43806;0,4419218;6,135227;0;0;0;1;0;0
15:07:11.67676;1;4,431664;0,4442029;6,124692;0;0;0;1;0;0
15:07:11.67676;1;4,425267;0,4464742;6,114158;0;0;0;1;0;0
15:07:11.67776;1;4,418871;0,4487357;6,103623;0;0;0;1;0;0
15:07:11.67776;1;4,412475;0,4509874;6,093088;0;0;0;1;0;0
15:07:11.68176;1;4,406078;0,4532292;6,082553;0;0;0;1;0;0
15:07:11.68276;1;4,399682;0,4554613;6,072019;0;0;0;1;0;0
15:07:11.68276;1;4,393286;0,4576835;6,061484;0;0;0;1;0;0
15:07:11.68276;1;4,386889;0,4598959;6,050949;0;0;0;1;0;0
15:07:11.68376;1;4,380493;0,4620986;6,040414;0;0;0;1;0;0
15:07:11.68376;1;4,374097;0,4642914;6,02988;0;0;0;1;0;0
15:07:11.68376;1;4,367701;0,4664744;6,019345;0;0;0;1;0;0
15:07:11.68476;1;4,361304;0,4686476;6,00881;0;0;0;1;0;0
15:07:11.68476;1;4,354908;0,4708109;5,998275;0;0;0;1;0;0
15:07:11.68476;1;4,348512;0,4729645;5,987741;0;0;0;1;0;0
15:07:11.68576;1;4,342115;0,4751083;5,977206;0;0;0;1;0;0
15:07:11.68576;1;4,335719;0,4772423;5,966671;0;0;0;1;0;0
15:07:11.68576;1;4,329323;0,4793664;5,956136;0;0;0;1;0;0
15:07:11.68676;1;4,322927;0,4814807;5,945601;0;0;0;1;0;0
15:07:11.68676;1;4,31653;0,4835852;5,935067;0;0;0;1;0;0
15:07:11.69076;1;4,310134;0,48568;5,924532;0;0;0;1;0;0
15:07:11.69176;1;4,303738;0,4877649;5,913997;0;0;0;1;0;0
15:07:11.69176;1;4,297341;0,48984;5,903462;0;0;0;1;0;0
15:07:11.69277;1;4,290945;0,4919052;5,892928;0;0;0;1;0;0
15:07:11.69277;1;4,284549;0,4939607;5,882393;0;0;0;1;0;0
15:07:11.69277;1;4,278152;0,4960064;5,871858;0;0;0;1;0;0
15:07:11.69376;1;4,271756;0,4980422;5,861323;0;0;0;1;0;0
15:07:11.69376;1;4,26536;0,5000682;5,850789;0;0;0;1;0;0
15:07:11.69376;1;4,258964;0,5020845;5,840254;0;0;0;1;0;0
15:07:11.70877;1;4,252567;0,5040909;5,829719;0;0;0;1;0;0
15:07:11.70877;1;4,246171;0,5060875;5,819184;0;0;0;1;0;0
15:07:11.70977;1;4,239775;0,5080743;5,80865;0;0;0;1;0;0
15:07:11.70977;1;4,233378;0,5100513;5,798115;0;0;0;1;0;0
15:07:11.70977;1;4,226982;0,5120185;5,78758;0;0;0;1;0;0
15:07:11.71077;1;4,220586;0,5139759;5,777045;0;0;0;1;0;0
15:07:11.71077;1;4,21419;0,5159234;5,76651;0;0;0;1;0;0
15:07:11.71077;1;4,207793;0,5178612;5,755976;0;0;0;1;0;0
15:07:11.71177;1;4,201397;0,5197892;5,745441;0;0;0;1;0;0
15:07:11.71177;1;4,195001;0,5217073;5,734906;0;0;0;1;0;0
15:07:11.71177;1;4,188604;0,5236156;5,724371;0;0;0;1;0;0
15:07:11.71277;1;4,182208;0,5255141;5,713837;0;0;0;1;0;0
15:07:11.71277;1;4,175812;0,5274028;5,703302;0;0;0;1;0;0
15:07:11.71277;1;4,169415;0,5292817;5,692767;0;0;0;1;0;0
15:07:11.71377;1;4,163019;0,5311508;5,682232;0;0;0;1;0;0
15:07:11.71377;1;4,156623;0,5330101;5,671698;0;0;0;1;0;0
15:07:11.71377;1;4,150227;0,5348595;5,661163;0;0;0;1;0;0
15:07:11.71477;1;4,14383;0,5366992;5,650628;0;0;0;1;0;0
15:07:11.71877;1;4,137434;0,538529;5,640093;0;0;0;1;0;0
15:07:11.71877;1;4,131038;0,5403491;5,629559;0;0;0;1;0;0
15:07:11.71977;1;4,124641;0,5421593;5,619024;0;0;0;1;0;0
15:07:11.71977;1;4,118245;0,5439597;5,608489;0;0;0;1;0;0
15:07:11.71977;1;4,111849;0,5457503;5,597954;0;0;0;1;0;0
15:07:11.72077;1;4,105453;0,5475311;5,58742;0;0;0;1;0;0
15:07:11.72077;1;4,099056;0,5493021;5,576885;0;0;0;1;0;0
15:07:11.72077;1;4,09266;0,5510633;5,56635;0;0;0;1;0;0
15:07:11.72177;1;4,086264;0,5528147;5,555815;0;0;0;1;0;0
15:07:11.72177;1;4,079867;0,5545562;5,54528;0;0;0;1;0;0
15:07:11.73677;1;4,073471;0,5562879;5,534746;0;0;0;1;0;0
15:07:11.73777;1;4,067075;0,5580099;5,524211;0;0;0;1;0;0
15:07:11.73777;1;4,060678;0,559722;5,513676;0;0;0;1;0;0
15:07:11.73777;1;4,054282;0,5614243;5,503141;0;0;0;1;0;0
15:07:11.73877;1;4,047886;0,5631168;5,492607;0;0;0;1;0;0
15:07:11.73877;1;4,04149;0,5647995;5,482072;0;0;0;1;0;0
15:07:11.73877;1;4,035093;0,5664724;5,471537;0;0;0;1;0;0
15:07:11.73977;1;4,028697;0,5681355;5,461002;0;0;0;1;0;0
15:07:11.73977;1;4,022301;0,5697888;5,450468;0;0;0;1;0;0
15:07:11.73977;1;4,015904;0,5714322;5,439933;0;0;0;1;0;0
15:07:11.74077;1;4,009508;0,5730659;5,429398;0;0;0;1;0;0
15:07:11.74077;1;4,003112;0,5746897;5,418863;0;0;0;1;0;0
15:07:11.74077;1;3,996716;0,5763037;5,408329;0;0;0;1;0;0
15:07:11.74177;1;3,990319;0,5779079;5,397794;0;0;0;1;0;0
15:07:11.74177;1;3,983923;0,5795023;5,387259;0;0;0;1;0;0
15:07:11.74177;1;3,977527;0,5810869;5,376724;0;0;0;1;0;0
15:07:11.74277;1;3,97113;0,5826617;5,366189;0;0;0;1;0;0
15:07:11.74277;1;3,964734;0,5842267;5,355655;0;0;0;1;0;0
15:07:11.74677;1;3,958338;0,5857819;5,34512;0;0;0;1;0;0
15:07:11.74777;1;3,951941;0,5873272;5,334585;0;0;0;1;0;0
15:07:11.74777;1;3,945545;0,5888628;5,32405;0;0;0;1;0;0
15:07:11.74877;1;3,939149;0,5903885;5,313516;0;0;0;1;0;0
15:07:11.74877;1;3,932753;0,5919045;5,302981;0;0;0;1;0;0
15:07:11.74877;1;3,926356;0,5934106;5,292446;0;0;0;1;0;0
15:07:11.74977;1;3,91996;0,5949069;5,281911;0;0;0;1;0;0
15:07:11.74977;1;3,913564;0,5963933;5,271377;0;0;0;1;0;0
15:07:11.74977;1;3,907167;0,5978701;5,260842;0;0;0;1;0;0
15:07:11.75077;1;3,900771;0,5993369;5,250307;0;0;0;1;0;0
15:07:11.76477;1;3,894375;0,600794;5,239772;0;0;0;1;0;0
15:07:11.76477;1;3,887979;0,6022413;5,229238;0;0;0;1;0;0
15:07:11.76577;1;3,881582;0,6036787;5,218703;0;0;0;1;0;0
